tanggal,wp_id,sektor,kecamatan,omzet_est,tarif,expected_tax,paid_tax,ratio_paid_expected,month,txn_wp_month,sector_code,kec_code,anomaly_label,anomaly_score,is_anomaly
2025-08-12,WP0300,RESTORAN,Dawuan,121947014.06,0.1,12194701.41,12464548.35,1.0221282121576767,8,2,4,0,1,-0.10231065920668975,False
2025-03-18,WP0008,GALIAN_C,Panyingkiran,160544963.23,0.2,32108992.65,37140467.36,1.1566998617753272,3,3,0,6,1,-0.015545573248175959,False
2025-01-16,WP0309,PARKIR,Kadipaten,24386447.96,0.25,6096611.99,5474582.43,0.8979712730578413,1,2,2,2,1,-0.1104391215260756,False
2025-01-08,WP0250,GALIAN_C,Leuwimunding,360777779.81,0.2,72155555.96,69694619.76,0.9658940165139296,1,3,0,3,-1,0.030055184236833066,True
2024-12-27,WP0051,GALIAN_C,Panyingkiran,159974471.75,0.2,31994894.35,28708209.82,0.8972747184583217,12,1,0,6,1,-0.04829939489336477,False
2025-05-07,WP0302,REKLAME,Rajagaluh,20137596.46,0.25,5034399.11,4947776.96,0.9827939445984845,5,2,3,7,1,-0.10422009101725582,False
2024-12-09,WP0212,REKLAME,Leuwimunding,20538976.88,0.25,5134744.22,5651810.43,1.1006995067029843,12,1,3,3,1,-0.10812921306827716,False
2025-06-20,WP0265,GALIAN_C,Rajagaluh,156717307.91,0.2,31343461.58,30574616.06,0.9754703060465219,6,1,0,7,1,-0.06071607255053779,False
2025-07-13,WP0054,GALIAN_C,Jatiwangi,216584770.15,0.2,43316954.03,50068566.46,1.1558653552907723,7,2,0,1,1,-0.048436742154805534,False
2024-10-09,WP0310,RESTORAN,Panyingkiran,106694258.38,0.1,10669425.84,10455798.38,0.9799776048680049,10,1,4,6,1,-0.12884031946760915,False
2025-07-04,WP0320,RESTORAN,Leuwimunding,101320031.85,0.1,10132003.19,10339856.06,1.0205144891984583,7,2,4,3,1,-0.15033038666410392,False
2025-04-17,WP0346,REKLAME,Dawuan,55949572.08,0.25,13987393.02,13525749.23,0.9669957232673799,4,1,3,0,1,-0.10764161653568188,False
2025-02-22,WP0144,HOTEL,Rajagaluh,155474395.27,0.1,15547439.53,15788708.41,1.0155182388414796,2,1,1,7,1,-0.08210624778367348,False
2025-03-20,WP0174,RESTORAN,Majalengka,127551662.66,0.1,12755166.27,13196530.36,1.0346027704113967,3,1,4,5,1,-0.11920576705285196,False
2025-01-15,WP0217,HOTEL,Jatiwangi,236736347.51,0.1,23673634.75,24661140.83,1.0417133275235648,1,2,1,1,1,-0.05010347354408551,False
2025-04-20,WP0320,RESTORAN,Leuwimunding,53758887.77,0.1,5375888.78,6479972.95,1.205377048369665,4,3,4,3,1,-0.08650275326634665,False
2025-02-19,WP0178,HOTEL,Jatiwangi,62269295.53,0.1,6226929.55,6808844.33,1.0934513190373256,2,1,1,1,1,-0.09688449822854128,False
2025-05-20,WP0198,GALIAN_C,Kadipaten,274270282.64,0.2,54854056.53,58103308.2,1.0592344828357947,5,2,0,2,1,-0.058314064564034984,False
2025-03-26,WP0108,PARKIR,Majalengka,10454439.31,0.25,2613609.83,2997608.09,1.1469225649491837,3,1,2,5,1,-0.08075034614943183,False
2025-01-03,WP0030,RESTORAN,Kadipaten,75225506.21,0.1,7522550.62,6276128.89,0.834308628421034,1,2,4,2,1,-0.10764241114032008,False
2024-12-25,WP0322,PARKIR,Majalengka,21273369.22,0.25,5318342.3,4360433.35,0.819885803514377,12,1,2,5,1,-0.10383284815796628,False
2025-04-05,WP0276,REKLAME,Jatiwangi,14392050.61,0.25,3598012.65,3209391.97,0.8919901851929287,4,1,3,1,1,-0.0986913409713015,False
2024-11-29,WP0054,GALIAN_C,Jatiwangi,209140063.55,0.2,41828012.71,44635097.45,1.0671101627385922,11,2,0,1,1,-0.04218419952811181,False
2024-11-24,WP0224,HOTEL,Rajagaluh,153181572.73,0.1,15318157.27,13963208.36,0.9115462202066815,11,3,1,7,1,-0.038731358705478613,False
2025-03-15,WP0008,GALIAN_C,Panyingkiran,145458655.03,0.2,29091731.01,27302237.81,0.9384879091799356,3,3,0,6,1,-0.027065223220065215,False
2025-04-28,WP0103,HOTEL,Majalengka,139160977.32,0.1,13916097.73,12635286.14,0.9079618715784917,4,1,1,5,1,-0.13413782308954808,False
2024-09-24,WP0259,REKLAME,Jatiwangi,29537071.02,0.25,7384267.76,7140753.33,0.9670225352174933,9,1,3,1,1,-0.15162859716956267,False
2025-05-26,WP0312,RESTORAN,Leuwimunding,78207070.39,0.1,7820707.04,7147974.87,0.9139806456680674,5,1,4,3,1,-0.16329759748746758,False
2025-04-29,WP0296,REKLAME,Leuwimunding,43098993.42,0.25,10774748.35,9999625.02,0.9280611198682891,4,1,3,3,1,-0.15606537731045655,False
2024-11-04,WP0091,RESTORAN,Maja,105822147.65,0.1,10582214.77,9915200.68,0.9369683847382356,11,1,4,4,1,-0.13349769970829584,False
2025-03-10,WP0165,RESTORAN,Kadipaten,80552995.97,0.1,8055299.6,7795848.17,0.967791212880524,3,2,4,2,1,-0.1435796107681201,False
2024-12-16,WP0276,REKLAME,Jatiwangi,19976490.3,0.25,4994122.58,4661981.78,0.933493662864799,12,1,3,1,1,-0.09579012242128193,False
2025-01-29,WP0051,GALIAN_C,Panyingkiran,156826977.73,0.2,31365395.55,29798795.16,0.9500532238624996,1,1,0,6,1,-0.04728105661910453,False
2024-12-01,WP0313,RESTORAN,Maja,47082223.96,0.1,4708222.4,5623546.94,1.1944097925365633,12,2,4,4,1,-0.07596855495024424,False
2025-06-28,WP0347,REKLAME,Dawuan,51546624.14,0.25,12886656.04,12122942.58,0.9407361027073708,6,1,3,0,1,-0.12160262551771106,False
2025-04-15,WP0027,RESTORAN,Dawuan,58117984.37,0.1,5811798.44,6378346.3,1.097482365544666,4,2,4,0,1,-0.10273785619486908,False
2024-12-31,WP0319,RESTORAN,Panyingkiran,117634089.19,0.1,11763408.92,715457.58,0.06082059927234086,12,1,4,6,-1,0.0483414645632374,True
2024-09-12,WP0123,HOTEL,Maja,89454909.57,0.1,8945490.96,7159423.21,0.8003387675437323,9,2,1,4,1,-0.11689301857201978,False
2025-07-13,WP0145,RESTORAN,Leuwimunding,38194833.06,0.1,3819483.31,4403641.52,1.1529416841462778,7,1,4,3,1,-0.10791181381331161,False
2024-10-24,WP0030,RESTORAN,Kadipaten,67775874.02,0.1,6777587.4,6660640.85,0.982745106319101,10,2,4,2,1,-0.13648351532394581,False
2025-05-06,WP0050,RESTORAN,Jatiwangi,92327332.09,0.1,9232733.21,9188018.07,0.9951568902747489,5,4,4,1,1,-0.05216741582283502,False
2025-02-23,WP0030,RESTORAN,Kadipaten,73477176.31,0.1,7347717.63,8205762.95,1.1167771222585754,2,1,4,2,1,-0.13137636604693148,False
2024-12-25,WP0290,REKLAME,Panyingkiran,13951155.29,0.25,3487788.82,3389916.69,0.971938630733956,12,1,3,6,1,-0.07787069577280886,False
2024-11-26,WP0008,GALIAN_C,Panyingkiran,18666964.88,0.2,3733392.98,3654728.58,0.978929515210049,11,1,0,6,1,-0.0331997991306715,False
2025-06-03,WP0038,RESTORAN,Leuwimunding,37738450.87,0.1,3773845.09,3664991.73,0.971155848371084,6,1,4,3,1,-0.11327061496851765,False
2024-11-23,WP0296,REKLAME,Leuwimunding,29876712.53,0.25,7469178.13,7614329.18,1.0194333362350805,11,2,3,3,1,-0.138385090712075,False
2025-05-12,WP0265,GALIAN_C,Rajagaluh,313697383.79,0.2,62739476.76,73431990.32,1.1704272032886491,5,1,0,7,-1,0.011579456812412015,True
2025-08-14,WP0277,PARKIR,Panyingkiran,28442078.2,0.25,7110519.55,6433950.18,0.904849516938604,8,2,2,6,1,-0.13454006455587114,False
2025-02-07,WP0121,PARKIR,Rajagaluh,12868169.64,0.25,3217042.41,2918225.01,0.9071142490782395,2,1,2,7,1,-0.05980471488183292,False
2025-06-21,WP0236,PARKIR,Majalengka,26411133.48,0.25,6602783.37,5436728.58,0.8233995082591965,6,1,2,5,1,-0.14366768398676016,False
2025-04-05,WP0084,RESTORAN,Kadipaten,80254533.7,0.1,8025453.37,7147944.38,0.8906592625308594,4,1,4,2,1,-0.1525483089386807,False
2024-10-31,WP0023,RESTORAN,Kadipaten,93988425.86,0.1,9398842.59,10341413.92,1.1002858938187623,10,2,4,2,1,-0.13173754989360897,False
2025-01-09,WP0328,REKLAME,Dawuan,31710009.7,0.25,7927502.43,6333828.45,0.7989689698524635,1,1,3,0,1,-0.08653749804102767,False
2025-05-10,WP0050,RESTORAN,Jatiwangi,57032402.74,0.1,5703240.27,5924562.84,1.038806460805131,5,4,4,1,1,-0.041759582229284664,False
2024-09-03,WP0025,HOTEL,Majalengka,119136111.48,0.1,11913611.15,10417030.3,0.8743805861080165,9,2,1,5,1,-0.13062258488503375,False
2025-03-04,WP0102,REKLAME,Maja,23372815.71,0.25,5843203.93,6231804.17,1.0665046513274783,3,1,3,4,1,-0.14430245849266354,False
2025-06-20,WP0165,RESTORAN,Kadipaten,94213370.84,0.1,9421337.08,2477083.52,0.2629227145750314,6,1,4,2,1,-0.04765625880422353,False
2025-03-10,WP0321,REKLAME,Rajagaluh,37264780.34,0.25,9316195.09,7200834.93,0.7729373269275321,3,2,3,7,1,-0.08732910663651894,False
2024-11-18,WP0094,REKLAME,Kadipaten,27805034.33,0.25,6951258.58,7682915.56,1.1052553248565815,11,3,3,2,1,-0.08740169477797932,False
2025-02-05,WP0156,RESTORAN,Leuwimunding,114208060.12,0.1,11420806.01,13446868.02,1.177400965240631,2,1,4,3,1,-0.1053907428729508,False
2025-05-23,WP0142,RESTORAN,Panyingkiran,46949044.27,0.1,4694904.43,4353782.46,0.9273420843627269,5,2,4,6,1,-0.11072178493198764,False
2025-07-17,WP0159,RESTORAN,Jatiwangi,52463597.12,0.1,5246359.71,4637532.14,0.8839523777144895,7,1,4,1,1,-0.12832651835005915,False
2025-05-25,WP0047,HOTEL,Dawuan,234715197.95,0.1,23471519.79,24246852.92,1.0330329325470577,5,1,1,0,1,-0.060341395925567975,False
2025-01-01,WP0010,PARKIR,Panyingkiran,32158661.6,0.25,8039665.4,8493689.68,1.056473031825429,1,1,2,6,1,-0.10427467427364184,False
2024-10-22,WP0074,PARKIR,Kadipaten,24597018.57,0.25,6149254.64,6487073.16,1.0549364987754029,10,1,2,2,1,-0.13727509965541262,False
2025-06-02,WP0339,HOTEL,Majalengka,212328300.22,0.1,21232830.02,23791958.8,1.120526975329688,6,1,1,5,1,-0.09939071677646383,False
2024-10-29,WP0273,GALIAN_C,Majalengka,231731496.75,0.2,46346299.35,43427503.49,0.9370220297858582,10,2,0,5,1,-0.06719714530612275,False
2025-04-11,WP0310,RESTORAN,Panyingkiran,69303296.47,0.1,6930329.65,7611667.56,1.0983124821486665,4,1,4,6,1,-0.1268000124064274,False
2025-03-07,WP0065,RESTORAN,Leuwimunding,88733146.17,0.1,8873314.62,7768062.98,0.8754409499344452,3,2,4,3,1,-0.14527146408191605,False
2025-05-19,WP0018,REKLAME,Kadipaten,15822200.25,0.25,3955550.06,4174717.83,1.0554076592826638,5,3,3,2,1,-0.0910813597220349,False
2024-12-17,WP0336,RESTORAN,Jatiwangi,101859700.98,0.1,10185970.1,9298202.16,0.9128440461453937,12,3,4,1,1,-0.0720528829495819,False
2025-07-27,WP0158,PARKIR,Dawuan,5846311.1,0.25,1461577.77,1724367.22,1.1797984721675125,7,1,2,0,-1,0.010747787510672402,True
2025-02-25,WP0027,RESTORAN,Dawuan,76030770.14,0.1,7603077.01,8175611.4,1.0753029844689157,2,1,4,0,1,-0.10436083987310185,False
2025-04-04,WP0305,PARKIR,Majalengka,24958235.99,0.25,6239559.0,5095675.13,0.8166723209124235,4,1,2,5,1,-0.1377851375001824,False
2024-12-20,WP0130,REKLAME,Panyingkiran,45903007.46,0.25,11475751.87,10232847.29,0.8916929719220219,12,1,3,6,1,-0.10751603416764427,False
2025-04-30,WP0139,HOTEL,Kadipaten,150257853.64,0.1,15025785.36,1906079.13,0.1268538771407021,4,3,1,2,-1,0.01684818232581653,True
2024-09-17,WP0004,REKLAME,Panyingkiran,18073064.5,0.25,4518266.12,4775949.65,1.0570315079183517,9,2,3,6,1,-0.11953314956163258,False
2025-05-08,WP0102,REKLAME,Maja,28096622.61,0.25,7024155.65,7938350.69,1.130150168298164,5,2,3,4,1,-0.14864445319673703,False
2025-04-25,WP0056,GALIAN_C,Maja,258036275.95,0.2,51607255.19,46235084.38,0.8959027991273412,4,2,0,4,1,-0.06841821866086661,False
2024-12-27,WP0037,HOTEL,Kadipaten,260363232.92,0.1,26036323.29,23451521.36,0.9007232357192013,12,2,1,2,1,-0.05934599781615868,False
2024-10-02,WP0131,HOTEL,Leuwimunding,100331915.35,0.1,10033191.54,11162816.24,1.112588770531934,10,1,1,3,1,-0.13151454363501913,False
2025-01-16,WP0098,HOTEL,Rajagaluh,145869746.57,0.1,14586974.66,14941452.29,1.02430096975297,1,2,1,7,1,-0.06912116424125203,False
2025-01-07,WP0056,GALIAN_C,Maja,202151343.89,0.2,40430268.78,34950767.04,0.8644703113447865,1,2,0,4,1,-0.046411039076850735,False
2024-09-02,WP0020,RESTORAN,Kadipaten,94283390.41,0.1,9428339.04,8810031.72,0.9344203345491914,9,1,4,2,1,-0.15381666247522163,False
2025-01-25,WP0125,RESTORAN,Panyingkiran,59455903.07,0.1,5945590.31,5096813.83,0.8572426898347795,1,2,4,6,1,-0.08600767137272386,False
2025-04-15,WP0041,RESTORAN,Rajagaluh,97970078.54,0.1,9797007.85,9484890.86,0.9681416004989727,4,2,4,7,1,-0.11054477317340522,False
2024-12-10,WP0304,REKLAME,Majalengka,33689456.54,0.25,8422364.13,8304782.98,0.9860394126654792,12,1,3,5,1,-0.13167088918054587,False
2024-10-09,WP0294,HOTEL,Kadipaten,41128903.25,0.1,4112890.32,3777258.29,0.9183950935020315,10,1,1,2,1,-0.09109169881954893,False
2025-08-22,WP0009,REKLAME,Panyingkiran,14857822.51,0.25,3714455.63,1427263.53,0.38424568016713667,8,3,3,6,-1,0.018285788026756178,True
2025-04-30,WP0189,REKLAME,Kadipaten,27177554.08,0.25,6794388.52,7406436.52,1.0900813955808344,4,3,3,2,1,-0.11583150775706835,False
2025-08-03,WP0225,RESTORAN,Majalengka,103951013.25,0.1,10395101.33,10503611.55,1.0104385918477623,8,2,4,5,1,-0.1447750288670332,False
2025-04-29,WP0226,RESTORAN,Dawuan,78137972.29,0.1,7813797.23,7386615.42,0.9453298060564082,4,2,4,0,1,-0.11835043678698642,False
2025-03-30,WP0200,PARKIR,Dawuan,5000000.0,0.25,1250000.0,1137210.53,0.909768424,3,1,2,0,-1,0.03268341651628359,True
2024-12-18,WP0190,RESTORAN,Majalengka,90184034.28,0.1,9018403.43,9482392.78,1.0514491676494007,12,2,4,5,1,-0.12385140837801695,False
2025-07-13,WP0172,RESTORAN,Panyingkiran,69085209.55,0.1,6908520.96,7410053.02,1.0725961552268344,7,2,4,6,1,-0.13246476754394698,False
2025-01-06,WP0045,RESTORAN,Dawuan,156774774.13,0.1,15677477.41,17173895.39,1.0954501761262625,1,1,4,0,1,-0.04591868672749133,False
2025-06-28,WP0028,REKLAME,Dawuan,22643025.9,0.25,5660756.47,4870615.49,0.8604177755769099,6,1,3,0,1,-0.11799097659115398,False
2025-05-22,WP0018,REKLAME,Kadipaten,17616411.58,0.25,4404102.9,4839667.74,1.0988997872869863,5,3,3,2,1,-0.09490353266710755,False
2025-01-31,WP0054,GALIAN_C,Jatiwangi,273049690.01,0.2,54609938.0,47162374.23,0.8636225558432239,1,1,0,1,1,-0.017227851326036436,False
2024-12-23,WP0017,HOTEL,Dawuan,85907356.01,0.1,8590735.6,7653063.38,0.8908507648634886,12,2,1,0,1,-0.059467005850475485,False
2024-12-27,WP0063,PARKIR,Leuwimunding,17494156.01,0.25,4373539.0,4264852.07,0.9751489743203389,12,1,2,3,1,-0.107818090384731,False
2025-01-06,WP0281,GALIAN_C,Kadipaten,259281732.26,0.2,51856346.45,66676827.89,1.2857987971499292,1,4,0,2,-1,0.06710945984641814,True
2024-08-26,WP0092,PARKIR,Panyingkiran,13112623.65,0.25,3278155.91,3335440.67,1.0174746905189143,8,2,2,6,1,-0.09635069862166346,False
2024-10-17,WP0226,RESTORAN,Dawuan,103049822.29,0.1,10304982.23,11164090.1,1.0833682048959727,10,1,4,0,1,-0.11418748598778439,False
2025-01-06,WP0073,RESTORAN,Majalengka,54772627.17,0.1,5477262.72,5640782.87,1.0298543557903317,1,1,4,5,1,-0.10994756877601103,False
2024-10-09,WP0320,RESTORAN,Leuwimunding,126545294.79,0.1,12654529.48,10751332.37,0.8496034867983095,10,2,4,3,1,-0.1197441437039608,False
2025-02-13,WP0057,RESTORAN,Jatiwangi,48732737.43,0.1,4873273.74,1886026.15,0.38701420248967994,2,1,4,1,1,-0.013319741631887538,False
2025-07-24,WP0107,HOTEL,Panyingkiran,120291637.2,0.1,12029163.72,12343657.05,1.0261442388947717,7,3,1,6,1,-0.09334664240872526,False
2025-02-18,WP0157,REKLAME,Dawuan,24587715.94,0.25,6146928.99,6485744.15,1.0551194198844975,2,1,3,0,1,-0.11005917454647512,False
2025-02-10,WP0203,RESTORAN,Maja,71270925.98,0.1,7127092.6,7117921.76,0.9987132424798297,2,3,4,4,1,-0.09696304803339323,False
2025-05-15,WP0300,RESTORAN,Dawuan,64925400.42,0.1,6492540.04,7241337.47,1.1153319695198984,5,1,4,0,1,-0.11997406548610018,False
2025-06-16,WP0004,REKLAME,Panyingkiran,13722658.28,0.25,3430664.57,3657488.03,1.0661164784174746,6,1,3,6,1,-0.10782143967327262,False
2025-03-05,WP0188,REKLAME,Maja,32588302.39,0.25,8147075.6,8296253.69,1.0183106303812868,3,1,3,4,1,-0.15285562173927297,False
2025-05-06,WP0245,RESTORAN,Leuwimunding,86848758.3,0.1,8684875.83,8427209.25,0.9703315758286437,5,1,4,3,1,-0.16531343808419663,False
2025-05-01,WP0284,RESTORAN,Leuwimunding,85029582.74,0.1,8502958.27,8405248.54,0.9885087369716092,5,2,4,3,1,-0.15859564589479186,False
2025-06-11,WP0119,GALIAN_C,Kadipaten,165709036.48,0.2,33141807.3,35151514.46,1.0606396368733941,6,1,0,2,1,-0.08464017203215307,False
2025-04-19,WP0138,PARKIR,Leuwimunding,24082132.38,0.25,6020533.09,6969890.21,1.157686554630331,4,1,2,3,1,-0.13648057067178943,False
2024-12-08,WP0030,RESTORAN,Kadipaten,85803394.29,0.1,8580339.43,8820312.3,1.0279677595458483,12,2,4,2,1,-0.12039189901000547,False
2025-01-29,WP0121,PARKIR,Rajagaluh,34605176.83,0.25,8651294.21,7812891.64,0.9030893471371145,1,1,2,7,1,-0.08508940999606818,False
2024-09-07,WP0333,RESTORAN,Majalengka,85282081.57,0.1,8528208.16,10172963.71,1.1928606243119657,9,2,4,5,1,-0.12696161967167874,False
2025-07-17,WP0257,GALIAN_C,Kadipaten,329875931.0,0.2,65975186.2,62005818.81,0.9398354499831635,7,3,0,2,1,-0.012214874145913823,False
2025-01-21,WP0100,RESTORAN,Dawuan,59014770.15,0.1,5901477.01,6857302.02,1.1619636928823687,1,1,4,0,1,-0.07284227635690049,False
2024-12-02,WP0084,RESTORAN,Kadipaten,89649868.59,0.1,8964986.86,18878666.75,2.1058220212494545,12,1,4,2,1,-0.014878670854317932,False
2024-09-24,WP0307,REKLAME,Kadipaten,36902168.67,0.25,9225542.17,7744368.78,0.8394486348112373,9,1,3,2,1,-0.15246429765957753,False
2025-05-17,WP0040,HOTEL,Kadipaten,114642279.98,0.1,11464228.0,9987352.35,0.8711753072252226,5,2,1,2,1,-0.13049614321773245,False
2024-10-01,WP0112,RESTORAN,Dawuan,69620969.26,0.1,6962096.93,6895048.8,0.9903695494799726,10,1,4,0,1,-0.12101293280382219,False
2024-10-03,WP0346,REKLAME,Dawuan,44768236.36,0.25,11192059.09,13118095.84,1.1720895801667894,10,2,3,0,1,-0.08590545456217713,False
2025-04-27,WP0107,HOTEL,Panyingkiran,116352876.29,0.1,11635287.63,857910.16,0.07373347245735429,4,2,1,6,-1,0.029990361327639103,True
2024-12-01,WP0119,GALIAN_C,Kadipaten,198701172.26,0.2,39740234.45,46432676.63,1.1684046979748002,12,1,0,2,1,-0.03399131119390997,False
2024-09-08,WP0111,RESTORAN,Dawuan,88107540.5,0.1,8810754.05,9862839.14,1.1194091997154318,9,1,4,0,1,-0.12049767706954034,False
2025-01-16,WP0229,GALIAN_C,Maja,296374302.6,0.2,59274860.52,48458716.38,0.8175256079033622,1,1,0,4,1,-0.014811616261854677,False
2025-05-03,WP0128,GALIAN_C,Jatiwangi,102937100.49,0.2,20587420.1,15630316.88,0.7592168811865844,5,1,0,1,1,-0.048002458712608,False
2025-07-21,WP0130,REKLAME,Panyingkiran,39203379.04,0.25,9800844.76,10231236.58,1.043913747288045,7,3,3,6,1,-0.10385848308911205,False
2025-05-19,WP0055,REKLAME,Jatiwangi,27261560.31,0.25,6815390.08,7369659.89,1.081326204882465,5,2,3,1,1,-0.1433091194739835,False
2024-12-05,WP0219,REKLAME,Kadipaten,18553702.59,0.25,4638425.65,3803490.42,0.8199959872160503,12,2,3,2,1,-0.07716744290891497,False
2024-10-04,WP0275,REKLAME,Kadipaten,26248741.54,0.25,6562185.38,5797349.57,0.8834480031102079,10,2,3,2,1,-0.13157856154908315,False
2025-08-18,WP0033,RESTORAN,Majalengka,106587879.22,0.1,10658787.92,1182216.21,0.11091469488587029,8,2,4,5,-1,0.003848166990017443,True
2025-01-29,WP0263,RESTORAN,Maja,84943079.25,0.1,8494307.92,7735468.96,0.9106650044774925,1,2,4,4,1,-0.11387859720748655,False
2025-07-13,WP0299,REKLAME,Panyingkiran,56357460.57,0.25,14089365.14,13307738.57,0.9445236487071411,7,2,3,6,1,-0.12085160637917869,False
2024-10-25,WP0304,REKLAME,Majalengka,7608828.82,0.25,1902207.2,1724175.94,0.906408061119735,10,1,3,5,1,-0.06059102968409458,False
2024-12-23,WP0159,RESTORAN,Jatiwangi,57468077.44,0.1,5746807.74,5940261.5,1.0336628209524894,12,1,4,1,1,-0.10806121614124198,False
2024-09-07,WP0184,GALIAN_C,Panyingkiran,222228594.52,0.2,44445718.9,48569477.04,1.0927818976058907,9,3,0,6,1,-0.028924758524318306,False
2025-05-10,WP0171,REKLAME,Leuwimunding,11301403.65,0.25,2825350.91,2644496.98,0.9359888609376312,5,1,3,3,1,-0.10885210153170244,False
2024-09-27,WP0055,REKLAME,Jatiwangi,26036882.48,0.25,6509220.62,5426543.91,0.8336703004544959,9,1,3,1,1,-0.13570285033154217,False
2025-04-17,WP0260,RESTORAN,Rajagaluh,17752466.79,0.1,1775246.68,1633336.07,0.9200614699924408,4,1,4,7,1,-0.0008826237497264744,False
2025-04-12,WP0266,PARKIR,Majalengka,7877743.47,0.25,1969435.87,2100037.04,1.0663139998562126,4,2,2,5,1,-0.06919410392823544,False
2025-01-31,WP0156,RESTORAN,Leuwimunding,88555016.06,0.1,8855501.61,8310248.69,0.9384277769895861,1,1,4,3,1,-0.1297842019564232,False
2024-08-30,WP0203,RESTORAN,Maja,115338767.45,0.1,11533876.74,12780038.26,1.1080435961031434,8,1,4,4,1,-0.13317442918153632,False
2024-12-20,WP0292,RESTORAN,Kadipaten,75047342.89,0.1,7504734.29,8125901.25,1.0827700137002452,12,2,4,2,1,-0.11161603257959529,False
2024-08-25,WP0089,GALIAN_C,Panyingkiran,281538875.26,0.2,56307775.05,51605364.93,0.916487374686278,8,4,0,6,-1,0.02217940306469235,True
2025-04-22,WP0304,REKLAME,Majalengka,8336791.37,0.25,2084197.84,1772932.54,0.8506546288331246,4,3,3,5,1,-0.02692630627806225,False
2025-01-22,WP0314,GALIAN_C,Dawuan,221139734.39,0.2,44227946.88,43030656.0,0.9729290875009751,1,3,0,0,-1,0.018553244451825268,True
2025-06-18,WP0006,RESTORAN,Leuwimunding,110855772.22,0.1,11085577.22,10595905.8,0.9558280628710464,6,1,4,3,1,-0.1579585662404397,False
2024-11-30,WP0135,GALIAN_C,Majalengka,258569173.09,0.2,51713834.62,56496264.55,1.092478733498336,11,1,0,5,1,-0.0439600885098026,False
2025-04-06,WP0158,PARKIR,Dawuan,10079318.21,0.25,2519829.55,2413954.27,0.9579831580274945,4,1,2,0,1,-0.05120748170167044,False
2024-09-19,WP0277,PARKIR,Panyingkiran,15639848.62,0.25,3909962.16,3850015.63,0.9846682582728626,9,3,2,6,1,-0.0758275259141436,False
2024-12-08,WP0151,GALIAN_C,Rajagaluh,213878123.07,0.2,42775624.61,47900511.27,1.1198085757186562,12,2,0,7,1,-0.009458152775997486,False
2024-10-07,WP0340,RESTORAN,Dawuan,43051296.41,0.1,4305129.64,312513.95,0.07259106603814143,10,1,4,0,-1,0.06842917779674718,True
2025-03-10,WP0257,GALIAN_C,Kadipaten,218944529.77,0.2,43788905.95,43453041.64,0.9923299223236245,3,3,0,2,1,-0.04014762331019284,False
2024-10-03,WP0316,REKLAME,Maja,10402900.68,0.25,2600725.17,2493631.74,0.9588217043325652,10,1,3,4,1,-0.08838554859864806,False
2025-04-19,WP0002,GALIAN_C,Panyingkiran,120960869.61,0.2,24192173.92,4446672.22,0.1838062273652834,4,1,0,6,-1,0.015672217739266636,True
2024-11-20,WP0294,HOTEL,Kadipaten,54834822.19,0.1,5483482.22,3994392.55,0.7284408683648472,11,1,1,2,1,-0.0698125982616381,False
2025-06-07,WP0062,RESTORAN,Jatiwangi,108509927.14,0.1,10850992.71,8982093.21,0.8277669564483562,6,1,4,1,1,-0.1370853904281904,False
2025-06-02,WP0141,GALIAN_C,Rajagaluh,294060063.1,0.2,58812012.62,49098150.98,0.834832014630007,6,1,0,7,1,-0.019715665586192532,False
2025-07-07,WP0325,GALIAN_C,Panyingkiran,305932177.73,0.2,61186435.55,61560201.78,1.0061086452681913,7,3,0,6,1,-0.012075856761725623,False
2025-04-30,WP0266,PARKIR,Majalengka,14857215.2,0.25,3714303.8,541666.81,0.1458326618301928,4,2,2,5,-1,0.019876590225418433,True
