tanggal;wp_id;omzet_est;tarif;expected_tax;paid_tax;ratio_paid_expected;month;sector_name;kec_code
02/07/2026;1452;38.358.742.721.313.100;0.0634249490001773;392.760.545.778.608;6.634.775.568.296.280;0.1689267325755318;7;sector_hotel;48
03/07/2026;1714;6.340.978.257.585.150;0.02477664676507229;3.680.997.663.535.690;9.647.271.173.896.430;0.262083056163366;7;sector_restoran;23
04/07/2026;1023;5.122.123.936.348.310;0.021111721635766245;44.775.106.481.283.700;2.110.713.490.674.790;4.714.033.436.318.210;7;sector_reklame;27
05/07/2026;1955;38.376.463.600.973.200;0.09820467486788363;6.744.231.597.047.300;732.665.226.936.613;1.086.358.344.006.720;7;sector_restoran;95
06/07/2026;1862;1.068.900.295.137.440;0.04543472526877339;962.109.063.587.965;2.345.571.172.515.480;24.379.472.777.942.700;7;sector_parkir;7
07/07/2026;1310;37.283.901.810.438.800;0.03046795558511764;2.729.724.024.835.490;2.066.608.107.291.950;7.570.758.393.484.490;7;sector_restoran;49
08/07/2026;1460;63.916.053.082.277.100;0.02541920900089375;7.033.802.353.921.520;18.027.150.448.915.800;0.025629310495005945;7;sector_hotel;54
09/07/2026;1207;283.553.255.132.462;0.07008415422249116;5.260.144.896.098.080;693.739.008.423.499;0.13188591229456564;7;sector_reklame;68
10/07/2026;1791;28.642.611.214.566.400;0.0648500767594551;6.811.880.075.987.500;6.276.132.993.426.380;0.9213510695160828;7;sector_restoran;78
11/07/2026;1716;9.140.125.482.338.650;0.06791969106886758;13.727.269.662.880.100;30.108.611.135.885.400;0.21933430227062678;7;sector_hotel;42
12/07/2026;1663;3.057.923.710.533.870;0.017920542476030706;10.415.328.639.823.300;8.037.653.597.304.360;0.0771713872433381;7;sector_hotel;74
13/07/2026;1437;3.941.318.120.579.850;0.09041811251485933;48.770.636.477.845.500;34.836.047.465.648.600;714.283.224.117.306;7;sector_restoran;59
14/07/2026;1537;2.153.626.568.496.090;0.04503397571281435;3.767.323.602.156.360;1.768.230.112.566.180;4.693.597.628.709.330;7;sector_reklame;44
15/07/2026;1705;2.418.118.316.994.770;0.03820324657873222;18.180.646.179.699.300;12.272.955.895.300.700;6.750.560.884.356.680;7;sector_restoran;98
16/07/2026;1335;6.418.800.867.489.440;0.051612530252296535;10.529.260.824.127.300;3.931.348.843.905.500;37.337.367.832.098.800;7;sector_parkir;26
17/07/2026;1421;1.712.457.652.404.380;0.04510594591728655;10.327.887.570.061.600;1.521.305.444.806.770;14.730.073.642.713.900;7;sector_restoran;23
18/07/2026;1749;19.871.481.082.384.000;0.08772193028252313;1.974.094.117.280.140;3.224.541.924.266.290;0.16334286678838703;7;sector_restoran;73
19/07/2026;1320;17.576.581.181.126.500;0.09363348776781029;10.125.304.828.415.400;5.933.011.925.429.310;0.5859588452862219;7;sector_reklame;8
20/07/2026;1496;6.748.794.612.026.910;0.03731078948046456;15.756.083.310.971.600;3.511.793.089.905.180;22.288.490.233.228.000;7;sector_restoran;53
21/07/2026;1586;20.107.302.205.881.100;0.08775422267139593;5.654.301.833.431.680;15.925.467.056.958.800;0.2816522273854879;7;sector_hotel;14
22/07/2026;1946;59.291.994.686.256.300;0.08033708165797604;4.421.918.562.336.980;43.184.502.698.089.300;0.9766010406864275;7;sector_reklame;71
23/07/2026;1162;25.199.615.386.069.900;0.09377269051102857;12.538.906.125.090.500;4.134.491.516.782.570;0.3297330305798685;7;sector_hotel;7
24/07/2026;1810;400.185.407.053.186;0.03211752809672991;24.051.376.046.964.900;15.150.233.971.508.700;0.6299113174200518;7;sector_reklame;9
25/07/2026;1540;11.330.934.738.683.500;0.06192632351088813;14.762.698.814.374.500;6.681.842.438.745.900;0.4526165928576532;7;sector_parkir;3
26/07/2026;1164;3.087.497.725.304.270;0.03470901262664002;50.507.627.648.373.200;12.270.608.458.725.400;2.429.456.505.886.920;7;sector_parkir;78
27/07/2026;1848;12.595.384.356.505.000;0.08416850414359368;9.189.592.613.994.610;9.740.016.484.013.100;10.598.964.386.277.800;7;sector_parkir;17
28/07/2026;1697;40.714.218.692.801.100;0.010479177151395784;2.720.972.999.864.350;19.014.005.037.357.300;0.006987943297601711;7;sector_restoran;44
29/07/2026;1565;7.559.983.349.745.910;0.060833724659775656;7.746.455.588.085.730;20.539.833.044.969.400;0.2651513690540007;7;sector_parkir;86
30/07/2026;1294;676.640.940.020.485;0.04052830881447262;22.622.991.217.377.400;9.033.361.409.314.920;39.930.004.491.961.600;7;sector_reklame;46
31/07/2026;1041;27.263.886.774.899.000;0.03904153363700383;6.054.043.453.260.750;26.246.193.981.908.900;0.4335316418611517;7;sector_parkir;90
01/08/2026;1923;15.102.639.976.412.500;0.06804156914784254;15.962.588.402.755.600;3.465.132.145.691.950;21.707.833.706.303.900;8;sector_reklame;58
02/08/2026;1284;6.890.409.896.994.140;0.08663360043825946;6.096.401.237.536.090;19.780.830.328.983.600;0.32446733012242185;8;sector_hotel;28
03/08/2026;1938;293.850.903.619.345;0.06482758522539937;7.342.900.480.728.830;5.978.039.579.171.810;0.8141250987754709;8;sector_restoran;14
04/08/2026;1386;1.656.796.795.248.480;0.08678556807820503;16.465.338.276.386.300;3.414.796.159.744.160;2.073.930.157.050.870;8;sector_hotel;9
05/08/2026;1137;3.349.317.145.354.240;0.0338137400692927;9.436.618.518.254.970;13.439.359.223.221.300;0.14241710838711058;8;sector_hotel;26
06/08/2026;1186;15.088.742.222.666.100;0.05675516692884831;46.228.720.531.098.800;4.575.122.452.354.830;0.09896710096653168;8;sector_parkir;2
07/08/2026;1909;12.986.767.986.274.100;0.05054828851603685;30.663.224.251.764.900;36.206.430.971.596.300;1.180.777.033.566.920;8;sector_parkir;75
08/08/2026;1715;13.145.366.049.918.500;0.01104804095527866;14.723.148.541.209.700;7.488.889.789.088.620;0.5086473024521472;8;sector_parkir;81
09/08/2026;1430;50.857.743.696.840.900;0.06011309288266662;2.195.741.807.883.260;1.282.262.724.083.390;0.5839770047096361;8;sector_hotel;34
10/08/2026;1553;12.607.043.329.961.200;0.06953718917315575;3.397.949.495.660.520;7.899.306.841.913.390;0.2324727560548348;8;sector_restoran;19
11/08/2026;1861;16.855.512.837.531.700;0.06327229639771631;33.473.990.382.880.700;13.491.532.837.998.000;40.304.525.046.699.800;8;sector_restoran;39
12/08/2026;1415;7.848.944.820.182.850;0.07626519089050794;34.944.812.794.406.100;47.340.463.688.460.100;0.1354720769774397;8;sector_hotel;82
13/08/2026;1799;150.586.789.844.148;0.061420557560776946;763.068.057.732.276;13.041.990.823.322.200;0.17091517186659727;8;sector_restoran;13
14/08/2026;1425;4.329.602.954.123.470;0.016007522936568125;17.392.078.917.717.300;2.097.867.333.501.670;0.12062199944162938;8;sector_hotel;5
15/08/2026;1415;689.822.695.706.495;0.02048009716762403;192.919.068.020.197;6.339.558.511.117.940;32.861.233.346.069.400;8;sector_hotel;50
16/08/2026;1025;19.347.218.058.652.700;0.06368271197895572;6.850.619.491.029.650;555.686.651.483.585;0.8111480315192124;8;sector_restoran;23
17/08/2026;1370;4.366.548.352.310.240;0.03474812727762762;3.028.485.716.261.790;2.425.053.026.860.050;800.747.718.187.495;8;sector_reklame;88
18/08/2026;1384;9.989.180.664.132.120;0.017168061613128928;33.343.390.029.198.800;2.557.479.123.322.610;0.7670123287053374;8;sector_reklame;29
19/08/2026;1055;6.343.965.171.406.450;0.04866424691036921;4.351.922.032.684.930;9.104.138.530.037.880;2.091.981.074.491.130;8;sector_parkir;72
20/08/2026;1252;31.495.799.118.358.300;0.05988903382752899;7.264.134.780.610.380;19.113.864.604.751.100;2.631.265.137.834.490;8;sector_restoran;26
21/08/2026;1633;18.176.540.921.027.300;0.039587138951464595;10.603.758.443.230.900;5.474.939.663.991.870;5.163.206.700.061.040;8;sector_parkir;79
22/08/2026;1105;11.456.948.776.846.700;0.07483903320032002;10.864.072.214.416.200;13.702.671.455.477.200;12.612.831.712.674.200;8;sector_hotel;57
23/08/2026;1129;32.722.489.205.768.000;0.06793935472911203;323.422.590.512.649;8.610.443.021.549.830;26.622.886.817.836.800;8;sector_reklame;1
24/08/2026;1848;29.006.597.914.667.900;0.03995365249825048;4.229.020.170.484.880;5.124.136.672.048.820;1.211.660.494.743.230;8;sector_restoran;28
25/08/2026;1669;3.231.976.869.335.570;0.07793852760177046;31.047.966.673.023.600;2.897.116.433.357.350;0.9331098760404646;8;sector_restoran;62
26/08/2026;1375;36.436.494.173.968.400;0.0683825538279732;20.407.664.934.061.300;6.123.316.583.774.610;0.0030004983929124126;8;sector_restoran;47
27/08/2026;1742;2.366.465.945.593.950;0.06737008408461119;40.588.218.661.289.700;830.431.270.599.529;0.2045990925419785;8;sector_reklame;78
28/08/2026;1966;2.436.519.358.713.980;0.05980849307083613;5.859.623.967.368.730;6.848.193.321.796.590;11.687.086.679.850.100;8;sector_parkir;98
29/08/2026;1307;32.205.566.463.843.300;0.011025070127969753;17.150.633.603.908.400;6.822.198.662.066.720;0.039778114439527175;8;sector_reklame;59
30/08/2026;1090;748.192.658.258.627;0.07268564651292002;2.262.247.213.516.280;4.327.622.251.407.690;0.19129749505497792;8;sector_parkir;31
31/08/2026;1392;1.910.748.974.111.510;0.04384376119982409;25.315.421.214.584.200;10.648.203.357.086.700;0.4206212200392804;8;sector_hotel;70
01/09/2026;1533;2.449.274.552.951.980;0.09483487391427901;38.171.206.597.407.700;14.308.592.498.566.100;37.485.303.122.531.800;9;sector_hotel;49
02/09/2026;1801;2.435.791.327.787.390;0.08361862939694849;16.793.171.786.087.300;10.007.265.489.610.000;595.912.768.420.604;9;sector_parkir;5
03/09/2026;1109;61.023.874.506.465.400;0.0628925022578181;3.573.160.171.851.260;17.039.143.539.164.900;47.686.481.208.976.700;9;sector_hotel;31
04/09/2026;1560;8.333.400.570.559.600;0.03269637836373425;10.962.937.449.247.000;45.667.092.634.377.400;4.165.589.090.131.500;9;sector_hotel;37
05/09/2026;1640;18.851.515.676.227.600;0.02833456539498999;15.632.700.523.303.700;2.117.142.249.080.410;13.543.035.932.431.400;9;sector_restoran;79
06/09/2026;1584;3.587.755.658.529.600;0.040634635390979425;10.292.866.956.933.700;5.626.571.729.511.220;5.466.476.690.171.220;9;sector_restoran;15
07/09/2026;1339;4.437.805.421.202.480;0.05289111492220167;6.891.473.756.890.290;33.249.840.805.613;0.4824779427240629;9;sector_reklame;52
08/09/2026;1564;3.697.554.460.242.040;0.03664589590350524;37.405.396.337.364.800;4.924.711.671.323.260;13.165.778.613.616.400;9;sector_reklame;69
09/09/2026;1978;4.606.035.794.848.290;0.056343654585323456;13.159.516.665.800.600;26.016.143.867.942.600;0.01976983237959955;9;sector_reklame;92
10/09/2026;1355;721.148.758.270.347;0.024883338296186733;23.123.047.208.740.600;21.952.088.576.295.300;9.493.596.747.057.340;9;sector_restoran;97
11/09/2026;1891;38.580.604.659.548.500;0.097994153154295;20.567.605.624.941.800;9.898.782.702.989.340;4.812.802.658.460.790;9;sector_reklame;11
12/09/2026;1167;48.502.806.150.965.900;0.01971320994684945;19.865.493.135.646.400;225.178.352.049.641;0.11335150379206177;9;sector_reklame;43
13/09/2026;1556;3.156.118.418.100.310;0.09387497256889349;22.411.978.438.066.800;30.219.563.460.503.700;13.483.666.131.489.600;9;sector_restoran;70
14/09/2026;1451;9.768.997.553.334.240;0.09222202102624255;4.370.004.649.810.180;2.662.436.112.499.880;609.252.466.725.758;9;sector_parkir;23
15/09/2026;1904;15.845.219.759.954.100;0.05728244336375483;10.919.955.070.607.900;9.334.437.422.143.660;0.0854805478757702;9;sector_restoran;40
16/09/2026;1104;5.663.089.935.598.340;0.07524192446524759;3.009.257.918.190.190;4.002.158.283.112.860;13.299.485.759.996.900;9;sector_parkir;63
17/09/2026;1149;5.234.081.100.857.170;0.04924434681753291;31.145.533.727.208.600;11.285.655.297.012.400;0.3623522844674606;9;sector_restoran;2
18/09/2026;1145;15.448.267.814.011.700;0.06670311197881944;989.162.233.653.824;17.198.312.540.957.300;17.386.746.031.972.100;9;sector_reklame;79
19/09/2026;1715;12.757.312.130.100.800;0.04065183436790069;5.780.470.463.180.810;1.170.401.968.033.250;0.20247520949864356;9;sector_hotel;87
20/09/2026;1873;278.940.618.144.302;0.03710431178069008;12.005.681.847.696.600;32.607.778.150.902.800;2.716.028.840.724.180;9;sector_hotel;86
21/09/2026;1298;522.866.673.202.651;0.06204068075525624;4.499.403.385.820.000;158.922.620.519.789;3.532.082.076.051.190;9;sector_parkir;73
22/09/2026;1166;4.783.321.448.404.020;0.05483167067655824;7.097.123.522.111.980;1.399.240.954.413.020;19.715.606.612.362.200;9;sector_parkir;47
23/09/2026;1712;30.822.694.693.028.200;0.0621582732234983;30.686.395.895.193.500;7.358.914.798.089.620;2.398.103.323.447.710;9;sector_parkir;30
24/09/2026;1645;30.013.506.762.991.900;0.03579945231583207;8.411.065.259.362.960;8.932.230.520.786.650;0.01061961861589832;9;sector_hotel;16
25/09/2026;1722;13.207.424.589.688.900;0.04302620486352958;2.132.779.650.974.030;5.844.844.610.315.820;2.740.482.172.008.010;9;sector_parkir;59
26/09/2026;1047;4.268.510.555.064.620;0.01755081645660184;3.310.808.871.946.540;934.107.394.851.741;2.821.387.253.026.610;9;sector_restoran;47
