tanggal,wp_id,omset,target_pajak,pajak_dibayar,rasio_pajakdibayar,bulan,kode_sector,nama_kecamatan,nama_sektor,kode_kecamatan_2,kode_kecamatan_3,kode_kecamatan_4,kode_kecamatan_5,kode_kecamatan_6,kode_kecamatan_7,kode_kecamatan_8,kode_kecamatan_9,kode_kecamatan_10,kode_kecamatan_11,kode_kecamatan_12,kode_kecamatan_13,kode_kecamatan_14,kode_kecamatan_15,kode_kecamatan_16,kode_kecamatan_17,kode_kecamatan_18,kode_kecamatan_19,kode_kecamatan_20,kode_kecamatan_21,kode_kecamatan_22,kode_kecamatan_23,kode_kecamatan_24,kode_kecamatan_25,kode_kecamatan_26
2022-12-13,1900,90700011.28,59883125.01,2982916.15,0.049812,12,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,1075,138362238.63,23543575.52,296962.39,0.012613,6,4,Sindang,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-04-28,1703,158945048.62,20694523.75,1369652.65,0.066184,10,1,Sukahaji,sector_reklame,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-07,1389,29665016.79,34991426.19,3942220.52,0.112662,3,3,Ligung,sector_hotel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-26,1351,416033890.65,53930336.75,6126599.45,0.113602,1,3,Sindang,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-05-06,1127,454497309.66,46850238.65,4934963.27,0.105335,4,1,Lemahsugih,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-07-05,1624,858630512.16,58968152.38,4932558.6,0.083648,3,4,Panyingkiran,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,1249,113246887.83,61865606.26,1978594.55,0.031982,6,3,Cikijing,sector_hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-19,1669,962224182.48,52403571.24,3966222.03,0.075686,5,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-14,1634,922424367.93,89585146.19,9053625.7,0.101062,12,2,Kasokandel,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-26,1385,104098255.64,34569952.42,2637358.71,0.07629,11,2,Majalengka,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-14,1447,597794682.84,88814350.1,5253471.37,0.059151,1,3,Kasokandel,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-04-07,1957,995473362.82,68118545.33,1903692.36,0.027947,10,3,Kasokandel,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-11,1499,990058510.27,99573701.67,4044717.2,0.04062,12,4,Rajagaluh,sector_restoran,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03,1220,866195582.66,46445865.25,8422255.61,0.181335,3,2,Banjaran,sector_parkir,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,1867,840700004.08,5084083.31,9681586.32,1.904293,4,1,Bantarujeg,sector_reklame,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,1741,72100609.45,72984151.65,6791808.59,0.093059,10,2,Maja,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-06,1643,75363097.16,59537360.55,5708996.85,0.095889,4,4,Palasah,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-09-06,1006,552530136.87,51820951.2,6565415.34,0.126694,11,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-09-20,1856,996559789.12,36574425.0,5152103.63,0.140866,9,1,Palasah,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-02,1697,476322467.38,41076737.02,254973.38,0.006207,1,2,Ligung,sector_parkir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,1666,116449055.82,84696222.99,589500.42,0.00696,12,4,Bantarujeg,sector_restoran,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,1139,936227016.34,31078941.21,7072859.33,0.227577,3,4,Malausma,sector_restoran,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18,1414,133102812.08,34748706.4,80939.23,0.002329,6,1,Kadipaten,sector_reklame,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-11,1986,829896480.7,36938844.28,6097679.06,0.165075,6,2,Leuwimunding,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-14,1384,928688647.98,46092890.32,1348680.84,0.02926,9,3,Cigasong,sector_hotel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-23,1102,58117770.01,85632803.38,7740043.11,0.090386,11,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-07-28,1214,28387005.85,87656115.9,2958287.17,0.033749,6,1,Dawuan,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,1754,283806887.41,93286230.49,7342576.68,0.07871,4,1,Kertajati,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-11-04,1923,990086910.5,99127976.83,2492924.01,0.025149,7,1,Kadipaten,sector_reklame,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,1176,46997633.79,67052892.74,1533633.15,0.022872,8,3,Cigasong,sector_hotel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,1807,350898718.75,83861557.66,3694668.79,0.044057,5,1,Malausma,sector_reklame,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,1800,201146262.47,80424797.15,239487.89,0.002978,6,2,Kasokandel,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-07,1903,992264476.0,64751312.98,5595463.64,0.086415,3,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-05-08,1763,473666221.96,21494832.41,2908366.62,0.135305,4,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-24,1566,648314997.49,89667696.72,3213653.25,0.03584,4,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-01,1352,554081067.32,13466045.45,9220082.58,0.684691,11,2,Banjaran,sector_parkir,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,1026,673371733.54,67347218.68,8617594.97,0.127958,6,3,Cikijing,sector_hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,1690,842283304.87,80474140.95,6465375.2,0.080341,6,2,Palasah,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-08-19,1263,910314858.13,27702733.97,8310795.43,0.299999,7,4,Palasah,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-10-02,1332,731967704.5,89708399.75,9451623.34,0.105359,3,1,Majalengka,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-15,1165,635889044.67,88603731.57,3002118.19,0.033883,5,4,Sindangwangi,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,1074,594332331.15,36182582.94,3683442.69,0.101802,7,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-09,1101,225913607.01,70630976.66,9721761.35,0.137642,8,2,Majalengka,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-05-21,1932,187456235.84,83523615.54,2651649.39,0.031747,1,3,Cikijing,sector_hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-26,1582,834312634.58,10686701.36,1089235.83,0.101924,10,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-26,1113,329303515.12,95398267.23,2541576.22,0.026642,6,1,Cingambul,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-03-18,1746,755423217.44,41336548.18,3356858.34,0.081208,9,2,Cikijing,sector_parkir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,1388,283912023.27,76160832.61,694790.64,0.009123,11,4,Majalengka,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-04,1767,465283488.93,38752219.24,9547390.53,0.24637,5,4,Cigasong,sector_restoran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,1449,971153307.65,65489511.53,2170238.41,0.033139,9,3,Sindang,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-03-09,1165,323267977.29,97913075.66,5820901.2,0.05945,12,1,Palasah,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-07-29,1247,638480628.92,74552417.84,2627245.69,0.03524,10,1,Cikijing,sector_reklame,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,1358,243604082.66,10774801.86,2388334.23,0.221659,11,4,Sindang,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-09-25,1903,234489194.84,52746747.08,6477122.08,0.122797,4,3,Sindangwangi,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-25,1270,403297726.76,78656669.63,704878.73,0.008961,6,3,Jatitujuh,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-23,1298,252474580.97,2961695.9,8578672.6,2.896541,10,1,Lemahsugih,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-10-18,1715,368776198.87,94230316.63,7871629.41,0.083536,9,1,Maja,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-04,1009,338226194.35,96915944.34,8439151.41,0.087077,11,3,Leuwimunding,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-09,1066,481493031.98,25224535.04,2427908.65,0.096252,2,3,Sumberjaya,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-01-17,1898,700960939.58,3756549.49,1400382.9,0.372784,2,1,Malausma,sector_reklame,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,1331,925858688.47,13092674.11,618579.55,0.047246,8,2,Talaga,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-03,1212,801020404.19,7303727.98,9061399.92,1.240654,8,2,Sumberjaya,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-11-16,1556,697510178.56,56512424.48,4645009.56,0.082194,11,3,Kadipaten,sector_hotel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,1025,201918421.4,62558220.23,3008530.9,0.048092,7,4,Kertajati,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,1939,575436534.15,73767874.34,452787.55,0.006138,10,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-12,1433,60667520.4,69086208.98,8829790.06,0.127808,10,4,Kasokandel,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-10-29,1282,594601468.93,44991471.53,9070737.57,0.20161,5,2,Leuwimunding,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-09-12,1756,57138772.76,18057715.7,6320474.53,0.350015,10,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-02-09,1219,76704121.31,16171854.07,8525906.34,0.527206,3,1,Majalengka,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-03-22,1566,593616182.71,79744855.27,1463735.42,0.018355,5,2,Cingambul,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-11-10,1383,379340367.56,83999153.0,1005249.09,0.011967,3,2,Argapura,sector_parkir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-23,1352,537214145.36,87152098.48,7041341.52,0.080794,11,2,Sindang,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-08-14,1039,908131610.36,63560612.44,5975081.42,0.094006,5,2,Sindang,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-11-15,1251,360091336.45,77584916.97,4125215.21,0.05317,5,3,Kasokandel,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-22,1221,284898714.27,93482606.52,483016.96,0.005167,2,1,Palasah,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-09-23,1322,484550576.36,68656467.82,6479264.37,0.094372,6,4,Maja,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-05-20,1547,895753171.46,12141260.3,1196087.16,0.098514,5,2,Ligung,sector_parkir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06,1491,479445854.21,10275729.62,4503198.96,0.438236,7,4,Talaga,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-05,1355,177469416.61,95795042.56,8028523.55,0.083809,8,3,Cingambul,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-06-06,1902,31544778.64,73129221.7,8461873.99,0.115711,8,3,Cikijing,sector_hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-09,1009,82983904.83,85019372.52,5194006.16,0.061092,1,4,Cigasong,sector_restoran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,1837,121022123.84,12955759.29,3701991.11,0.285741,5,3,Kadipaten,sector_hotel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,1596,744049708.81,27681519.16,1031252.97,0.037254,3,1,Sindangwangi,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-05,1308,244117113.81,9666677.03,1512303.49,0.156445,9,3,Malausma,sector_hotel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-04,1354,564935223.15,78781267.9,6398516.24,0.081219,4,4,Sindangwangi,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-04,1732,148819367.67,55733164.23,5723930.58,0.102702,4,3,Talaga,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-10,1262,801882084.57,15643567.82,8453843.61,0.540404,9,2,Rajagaluh,sector_parkir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-07,1247,48022857.74,72396043.6,5370026.69,0.074176,9,2,Kadipaten,sector_parkir,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-12,1769,535648473.26,5859987.92,9720404.2,1.658775,10,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-26,1469,946045725.64,48922015.0,6192804.0,0.126585,3,2,Sukahaji,sector_parkir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,1100,750515629.42,81129210.84,229386.79,0.002827,3,3,Jatiwangi,sector_hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-02,1347,820317144.15,1421792.66,4246184.96,2.986501,2,4,Cingambul,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-12-09,1986,69538193.13,41317747.27,9528217.1,0.230608,10,1,Sindang,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-29,1392,840459447.41,55614318.43,304176.21,0.005469,4,3,Jatiwangi,sector_hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,1207,38363986.65,19935343.54,8583403.29,0.430562,9,3,Cigasong,sector_hotel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,1591,835503856.9,33043338.21,5211217.76,0.157709,3,2,Kasokandel,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-04-27,1316,861444971.88,36928232.43,3901044.34,0.105639,9,2,Bantarujeg,sector_parkir,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,1618,68579044.31,26550066.1,7466244.01,0.281214,11,4,Malausma,sector_restoran,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27,1025,422142834.43,41929763.64,5362903.97,0.127902,2,3,Banjaran,sector_hotel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-18,1474,491912348.65,24152213.93,7234639.39,0.299544,3,4,Kasokandel,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-04-29,1625,557888101.98,34971707.1,3491521.11,0.099838,4,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,1825,288704515.3,8065320.02,6539450.64,0.810811,6,1,Panyingkiran,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,1308,664515136.27,83227282.7,4534903.29,0.054488,9,2,Argapura,sector_parkir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,1488,955442350.4,86786797.74,6336109.58,0.073008,5,1,Talaga,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-29,1425,139543645.83,54659029.52,3739128.9,0.068408,3,4,Majalengka,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-09-25,1189,705296032.85,22026443.9,5431157.57,0.246574,4,2,Sindang,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-02,1215,951402137.97,69033406.27,5391404.48,0.078098,4,3,Sukahaji,sector_hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-07,1835,938178178.03,32169865.44,6281132.65,0.195249,8,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-10,1750,750004515.26,75425502.79,7969571.17,0.105661,12,4,Jatiwangi,sector_restoran,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,1051,481172860.52,62668558.83,9641728.89,0.153853,2,4,Kadipaten,sector_restoran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,1538,523583318.62,47593791.13,4128891.05,0.086753,7,4,Cikijing,sector_restoran,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-21,1574,728514266.59,83120243.04,2538921.19,0.030545,5,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-03,1435,677222050.91,67212567.99,4257240.23,0.06334,12,4,Sindang,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-04-29,1599,864796465.85,91465855.73,9249228.51,0.101122,6,3,Malausma,sector_hotel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-08,1588,328551780.11,98335441.54,1907956.94,0.019403,8,4,Lemahsugih,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-06-20,1539,554037260.34,18673992.02,2639667.85,0.141355,12,2,Dawuan,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11,1590,674837787.49,57514148.84,2727395.24,0.047421,11,2,Argapura,sector_parkir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18,1842,60760894.22,40620949.94,1641137.18,0.040401,10,4,Lemahsugih,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-22,1551,316977849.58,7541062.64,9832471.36,1.303858,6,2,Majalengka,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-04-16,1508,101192920.27,7469020.08,5695306.76,0.762524,12,1,Kadipaten,sector_reklame,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02,1993,698008609.66,19869324.98,2508919.18,0.126271,1,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-07-08,1140,740333569.4,10097769.76,1554422.38,0.153937,3,4,Jatiwangi,sector_restoran,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,1759,552587072.39,99706347.02,9752354.02,0.097811,2,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,1212,894676421.04,5290962.16,3853469.14,0.728312,10,2,Talaga,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-11-07,1742,264831986.07,56541747.72,2923933.12,0.051713,6,4,Argapura,sector_restoran,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,1288,157002380.18,46841112.29,4526106.44,0.096627,2,2,Sukahaji,sector_parkir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-14,1473,937795845.64,65997645.57,9940849.17,0.150624,11,2,Cingambul,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-02-21,1955,22526896.74,13685132.42,2548446.22,0.18622,11,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-27,1033,22413059.48,11121374.99,6232968.07,0.560449,9,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,1409,715761786.11,17023367.03,815594.83,0.04791,8,2,Malausma,sector_parkir,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-05,1498,141352613.25,50959816.11,9980762.78,0.195856,1,4,Kasokandel,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-12,1265,555010791.14,53031060.93,604447.57,0.011398,9,2,Jatitujuh,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-20,1186,838193081.86,9708849.06,5343196.23,0.550343,6,2,Palasah,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-11-29,1669,171625728.65,54285803.71,8590383.92,0.158244,11,3,Cikijing,sector_hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,1017,612014909.57,35390767.25,3037767.99,0.085835,8,3,Argapura,sector_hotel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
